nb_mentions_global_g,nb_candidats_g,pourcent_mention_par_candidat_g,taux_de_reussite_g,note_a_l_ecrit_g,nb_mentions_b_g,pourcent_mentions_b_g,secteur,code_departement
78,85,91.7647058823529,99.0,12.3,23,29.4871794871795,0,56
78,86,90.6976744186047,99.0,13.1,29,37.1794871794872,1,95
78,87,89.6551724137931,99.0,12.6,24,30.7692307692308,1,45
78,88,88.6363636363636,99.0,13.6,23,29.4871794871795,1,6
78,88,88.6363636363636,100.0,12.5,18,23.0769230769231,0,54
78,89,87.6404494382023,96.0,13.0,30,38.4615384615385,1,75
78,90,86.6666666666667,94.0,12.4,25,32.0512820512821,0,44
78,91,85.7142857142857,98.0,12.5,28,35.8974358974359,1,44
78,93,83.8709677419355,94.0,13.6,30,38.4615384615385,0,50
78,94,82.9787234042553,93.0,11.5,23,29.4871794871795,0,73
78,95,82.1052631578947,94.0,11.1,33,42.3076923076923,0,35
78,96,81.25,94.0,11.7,29,37.1794871794872,0,39
78,97,80.4123711340206,94.0,11.2,27,34.6153846153846,0,17
78,98,79.5918367346939,92.0,11.5,29,37.1794871794872,1,56
78,98,79.5918367346939,93.0,10.6,20,25.6410256410256,0,35
78,98,79.5918367346939,93.0,12.0,27,34.6153846153846,0,94
78,98,79.5918367346939,94.0,12.6,31,39.7435897435897,0,40
78,99,78.7878787878788,91.0,10.5,21,26.9230769230769,0,47
78,99,78.7878787878788,91.0,12.5,18,23.0769230769231,0,75
78,100,78,95.0,10.7,34,43.5897435897436,1,1
78,101,77.2277227722772,87.0,12.1,34,43.5897435897436,0,31
78,101,77.2277227722772,88.0,11.1,23,29.4871794871795,0,27
78,101,77.2277227722772,94.0,11.8,23,29.4871794871795,0,54
78,101,77.2277227722772,96.0,10.9,26,33.3333333333333,0,50
78,102,76.4705882352941,93.0,11.1,18,23.0769230769231,0,72
78,102,76.4705882352941,93.0,11.1,34,43.5897435897436,0,40
78,103,75.7281553398058,93.0,11.2,27,34.6153846153846,0,36
78,103,75.7281553398058,94.0,11.4,26,33.3333333333333,0,24
78,103,75.7281553398058,94.0,11.7,22,28.2051282051282,0,90
78,104,75,95.0,11.3,24,30.7692307692308,0,54
78,104,75,99.0,10.2,25,32.0512820512821,0,51
78,105,74.2857142857143,90.0,10.1,28,35.8974358974359,0,78
78,105,74.2857142857143,90.0,10.2,26,33.3333333333333,0,57
78,105,74.2857142857143,90.0,11.0,23,29.4871794871795,1,44
78,106,73.5849056603774,86.0,10.8,32,41.025641025641,0,10
78,106,73.5849056603774,86.0,12.8,24,30.7692307692308,0,95
78,106,73.5849056603774,87.0,11.7,26,33.3333333333333,0,51
78,108,72.2222222222222,90.0,10.5,28,35.8974358974359,0,62
78,108,72.2222222222222,90.0,11.1,17,21.7948717948718,0,35
78,108,72.2222222222222,90.0,11.7,18,23.0769230769231,0,27
78,108,72.2222222222222,94.0,11.2,28,35.8974358974359,0,28
78,109,71.5596330275229,88.0,10.0,30,38.4615384615385,0,68
78,110,70.9090909090909,91.0,11.0,22,28.2051282051282,0,14
78,111,70.2702702702703,82.0,11.1,31,39.7435897435897,0,24
78,111,70.2702702702703,93.0,11.5,29,37.1794871794872,0,73
78,111,70.2702702702703,95.0,11.0,25,32.0512820512821,0,17
78,111,70.2702702702703,95.0,12.0,23,29.4871794871795,0,45
78,113,69.0265486725664,88.0,11.1,20,25.6410256410256,0,52
78,113,69.0265486725664,96.0,11.1,19,24.3589743589744,0,77
78,114,68.421052631579,90.0,9.4,33,42.3076923076923,1,59
78,114,68.421052631579,95.0,10.2,29,37.1794871794872,0,27
78,115,67.8260869565217,86.0,10.2,21,26.9230769230769,0,25
78,115,67.8260869565217,93.0,9.0,23,29.4871794871795,0,78
78,116,67.2413793103448,90.0,10.3,19,24.3589743589744,0,77
78,117,66.6666666666667,87.0,11.6,31,39.7435897435897,0,80
78,118,66.1016949152542,87.0,10.5,30,38.4615384615385,0,33
78,118,66.1016949152542,88.0,9.3,24,30.7692307692308,0,45
78,118,66.1016949152542,96.0,11.1,25,32.0512820512821,1,83
78,119,65.546218487395,87.0,10.1,23,29.4871794871795,0,68
78,119,65.546218487395,90.0,9.1,23,29.4871794871795,0,94
78,121,64.4628099173554,92.0,11.0,29,37.1794871794872,0,87
78,122,63.9344262295082,79.0,9.2,24,30.7692307692308,0,24
78,122,63.9344262295082,80.0,10.5,21,26.9230769230769,0,60
78,122,63.9344262295082,85.0,10.1,24,30.7692307692308,0,2
78,122,63.9344262295082,92.0,9.5,22,28.2051282051282,0,14
78,123,63.4146341463415,85.0,10.6,26,33.3333333333333,0,80
78,124,62.9032258064516,78.0,9.5,29,37.1794871794872,0,33
78,124,62.9032258064516,82.0,9.7,25,32.0512820512821,0,31
78,124,62.9032258064516,83.0,10.6,23,29.4871794871795,0,33
78,124,62.9032258064516,89.0,10.9,28,35.8974358974359,0,59
78,126,61.9047619047619,91.0,9.5,28,35.8974358974359,0,95
78,128,60.9375,85.0,8.6,21,26.9230769230769,0,92
78,130,60,79.0,9.7,29,37.1794871794872,0,54
78,132,59.0909090909091,80.0,10.7,17,21.7948717948718,0,59
78,132,59.0909090909091,88.0,8.3,21,26.9230769230769,0,93
78,133,58.6466165413534,82.0,9.6,26,33.3333333333333,0,89
78,133,58.6466165413534,87.0,9.1,24,30.7692307692308,0,77
78,134,58.2089552238806,84.0,8.9,29,37.1794871794872,0,54
78,138,56.5217391304348,83.0,8.7,24,30.7692307692308,0,91
78,138,56.5217391304348,84.0,8.8,28,35.8974358974359,0,92
78,139,56.1151079136691,81.0,10.3,20,25.6410256410256,0,94
78,139,56.1151079136691,84.0,9.2,26,33.3333333333333,0,95
78,140,55.7142857142857,83.0,7.8,17,21.7948717948718,0,91
78,141,55.3191489361702,67.0,8.6,23,29.4871794871795,0,10
78,141,55.3191489361702,79.0,9.2,33,42.3076923076923,0,11
78,143,54.5454545454545,80.0,9.6,24,30.7692307692308,0,95
78,149,52.3489932885906,86.0,9.3,25,32.0512820512821,0,91
78,149,52.3489932885906,87.0,8.7,21,26.9230769230769,0,6
78,152,51.3157894736842,83.0,7.3,41,52.5641025641026,0,93
78,159,49.0566037735849,78.0,9.1,33,42.3076923076923,0,78
78,161,48.4472049689441,76.0,8.9,24,30.7692307692308,0,31
78,174,44.8275862068966,75.0,8.6,22,28.2051282051282,0,92
78,186,41.9354838709677,77.0,7.0,26,33.3333333333333,0,95
78,191,40.8376963350785,80.0,9.2,26,33.3333333333333,0,83
79,81,97.5308641975309,100.0,12.2,17,21.5189873417721,0,75
79,81,97.5308641975309,100.0,13.2,37,46.8354430379747,1,6
79,83,95.1807228915663,99.0,13.1,44,55.6962025316456,1,31
79,83,95.1807228915663,100.0,13.8,25,31.6455696202532,1,6
79,84,94.0476190476191,99.0,13.8,24,30.379746835443,0,37
79,84,94.0476190476191,100.0,14.4,26,32.9113924050633,1,42
79,85,92.9411764705882,100.0,11.8,43,54.4303797468354,1,8
79,85,92.9411764705882,100.0,13.3,41,51.8987341772152,1,42
79,86,91.8604651162791,100.0,12.5,39,49.3670886075949,1,83
79,87,90.8045977011494,98.0,13.0,32,40.5063291139241,1,83
79,87,90.8045977011494,98.0,13.7,17,21.5189873417721,0,75
79,90,87.7777777777778,97.0,11.9,24,30.379746835443,1,1
79,90,87.7777777777778,99.0,10.7,29,36.7088607594937,1,93
79,90,87.7777777777778,99.0,13.1,30,37.9746835443038,0,39
79,91,86.8131868131868,92.0,12.8,25,31.6455696202532,0,33
79,91,86.8131868131868,96.0,11.4,33,41.7721518987342,0,72
79,92,85.8695652173913,97.0,12.0,25,31.6455696202532,0,61
79,92,85.8695652173913,99.0,11.6,30,37.9746835443038,1,80
79,94,84.0425531914894,96.0,11.2,27,34.1772151898734,0,94
79,94,84.0425531914894,98.0,13.3,27,34.1772151898734,1,86
79,95,83.1578947368421,94.0,13.4,15,18.9873417721519,0,68
79,95,83.1578947368421,98.0,12.4,31,39.2405063291139,0,57
79,98,80.6122448979592,96.0,11.6,26,32.9113924050633,0,14
79,99,79.7979797979798,97.0,12.8,32,40.5063291139241,1,44
79,100,79,99.0,11.8,26,32.9113924050633,0,54
79,100,79,100.0,9.6,36,45.5696202531646,1,59
79,101,78.2178217821782,89.0,11.3,29,36.7088607594937,0,42
79,101,78.2178217821782,97.0,12.7,25,31.6455696202532,0,50
79,102,77.4509803921569,93.0,11.8,23,29.1139240506329,0,56
79,103,76.6990291262136,90.0,11.5,20,25.3164556962025,0,93
79,103,76.6990291262136,92.0,10.9,19,24.0506329113924,0,60
79,103,76.6990291262136,96.0,9.7,15,18.9873417721519,0,94
79,104,75.9615384615385,94.0,11.3,25,31.6455696202532,0,78
79,105,75.2380952380952,92.0,10.6,27,34.1772151898734,0,33
79,105,75.2380952380952,93.0,11.3,29,36.7088607594937,0,60
79,106,74.5283018867925,83.0,11.7,23,29.1139240506329,0,75
79,106,74.5283018867925,89.0,10.7,31,39.2405063291139,1,67
79,106,74.5283018867925,90.0,11.6,19,24.0506329113924,0,78
79,106,74.5283018867925,92.0,11.0,27,34.1772151898734,0,86
79,106,74.5283018867925,96.0,10.2,26,32.9113924050633,0,81
79,107,73.8317757009346,92.0,12.3,31,39.2405063291139,0,75
79,108,73.1481481481482,89.0,11.6,28,35.4430379746835,0,61
79,108,73.1481481481482,92.0,10.9,19,24.0506329113924,0,45
79,108,73.1481481481482,100.0,11.6,25,31.6455696202532,0,57
79,109,72.4770642201835,90.0,10.0,26,32.9113924050633,0,24
79,109,72.4770642201835,94.0,12.3,27,34.1772151898734,1,44
79,109,72.4770642201835,95.0,11.0,12,15.1898734177215,0,57
79,110,71.8181818181818,90.0,10.2,29,36.7088607594937,0,92
79,110,71.8181818181818,95.0,10.7,22,27.8481012658228,0,55
79,110,71.8181818181818,98.0,10.5,24,30.379746835443,0,83
79,111,71.1711711711712,86.0,11.0,23,29.1139240506329,0,36
79,112,70.5357142857143,86.0,10.8,18,22.7848101265823,0,87
79,112,70.5357142857143,88.0,11.1,19,24.0506329113924,0,78
79,113,69.9115044247788,88.0,11.1,30,37.9746835443038,0,37
79,114,69.2982456140351,91.0,10.1,25,31.6455696202532,0,59
79,115,68.695652173913,88.0,10.8,29,36.7088607594937,0,17
79,116,68.1034482758621,88.0,11.2,25,31.6455696202532,0,61
79,116,68.1034482758621,89.0,9.5,25,31.6455696202532,0,18
79,116,68.1034482758621,89.0,9.8,19,24.0506329113924,0,27
79,116,68.1034482758621,91.0,10.4,28,35.4430379746835,0,27
79,116,68.1034482758621,92.0,11.3,31,39.2405063291139,1,49
79,118,66.9491525423729,81.0,11.7,36,45.5696202531646,0,60
79,118,66.9491525423729,82.0,10.3,17,21.5189873417721,0,67
79,118,66.9491525423729,83.0,10.7,26,32.9113924050633,0,36
79,118,66.9491525423729,86.0,8.7,28,35.4430379746835,0,95
79,118,66.9491525423729,91.0,9.8,23,29.1139240506329,0,972
79,120,65.8333333333333,90.0,10.8,28,35.4430379746835,0,72
79,121,65.2892561983471,82.0,10.1,16,20.253164556962,0,93
79,121,65.2892561983471,92.0,10.8,23,29.1139240506329,0,62
79,122,64.7540983606558,87.0,9.7,28,35.4430379746835,0,62
79,123,64.2276422764228,76.0,10.7,12,15.1898734177215,0,31
79,123,64.2276422764228,86.0,9.5,26,32.9113924050633,0,28
79,123,64.2276422764228,88.0,10.2,27,34.1772151898734,0,77
79,124,63.7096774193548,83.0,11.0,22,27.8481012658228,0,28
79,124,63.7096774193548,90.0,11.2,27,34.1772151898734,0,59
79,126,62.6984126984127,79.0,10.6,28,35.4430379746835,0,60
79,127,62.2047244094488,82.0,11.3,19,24.0506329113924,0,82
79,128,61.71875,80.0,10.4,25,31.6455696202532,0,81
79,129,61.2403100775194,79.0,9.2,29,36.7088607594937,0,67
79,129,61.2403100775194,87.0,9.7,23,29.1139240506329,0,92
79,129,61.2403100775194,88.0,8.5,28,35.4430379746835,0,95
79,130,60.7692307692308,79.0,9.4,25,31.6455696202532,0,89
79,131,60.3053435114504,85.0,10.3,18,22.7848101265823,0,51
79,131,60.3053435114504,87.0,8.1,26,32.9113924050633,0,91
79,134,58.955223880597,88.0,9.6,23,29.1139240506329,0,91
79,135,58.5185185185185,76.0,10.2,24,30.379746835443,0,40
79,135,58.5185185185185,83.0,8.6,28,35.4430379746835,0,45
79,136,58.0882352941177,82.0,9.9,28,35.4430379746835,0,45
79,137,57.6642335766423,77.0,10.0,28,35.4430379746835,0,27
79,137,57.6642335766423,83.0,10.2,35,44.3037974683544,0,91
79,138,57.2463768115942,78.0,9.6,22,27.8481012658228,0,83
79,138,57.2463768115942,80.0,7.7,21,26.5822784810127,0,33
79,139,56.8345323741007,82.0,8.4,23,29.1139240506329,0,68
79,139,56.8345323741007,86.0,9.4,31,39.2405063291139,0,27
79,140,56.4285714285714,78.0,10.2,26,32.9113924050633,0,78
79,140,56.4285714285714,84.0,9.0,28,35.4430379746835,0,91
79,145,54.4827586206897,79.0,10.2,18,22.7848101265823,0,73
79,145,54.4827586206897,86.0,8.8,24,30.379746835443,0,92
79,146,54.1095890410959,79.0,7.5,24,30.379746835443,0,67
79,147,53.7414965986395,84.0,9.5,31,39.2405063291139,0,27
79,151,52.317880794702,82.0,8.6,22,27.8481012658228,0,59
79,156,50.6410256410256,86.0,8.7,25,31.6455696202532,0,93
79,165,47.8787878787879,75.0,7.5,23,29.1139240506329,0,94
79,165,47.8787878787879,85.0,7.4,21,26.5822784810127,0,94
79,248,31.8548387096774,72.0,6.1,25,31.6455696202532,0,976
80,80,100,100.0,14.1,32,40,1,59
80,80,100,100.0,14.2,26,32.5,1,30
80,80,100,100.0,14.7,22,27.5,1,75
80,81,98.7654320987654,100.0,15.2,14,17.5,1,6
80,82,97.5609756097561,100.0,13.4,40,50,1,92
80,83,96.3855421686747,100.0,13.4,15,18.75,1,6
80,83,96.3855421686747,100.0,14.3,27,33.75,1,75
80,84,95.2380952380952,99.0,13.1,24,30,1,72
80,86,93.0232558139535,100.0,12.7,30,37.5,0,67
80,86,93.0232558139535,100.0,14.4,30,37.5,1,94
80,90,88.8888888888889,96.0,12.4,32,40,1,67
80,90,88.8888888888889,98.0,13.0,24,30,1,93
80,90,88.8888888888889,99.0,11.6,32,40,0,8
80,91,87.9120879120879,98.0,12.4,24,30,1,67
80,91,87.9120879120879,100.0,12.8,31,38.75,1,94
80,92,86.9565217391304,96.0,12.2,25,31.25,0,5
80,95,84.2105263157895,97.0,12.9,33,41.25,1,44
80,95,84.2105263157895,99.0,12.6,45,56.25,1,78
80,97,82.4742268041237,94.0,11.7,19,23.75,0,67
80,97,82.4742268041237,99.0,10.7,29,36.25,0,62
80,98,81.6326530612245,94.0,11.6,33,41.25,0,68
80,99,80.8080808080808,98.0,12.1,29,36.25,1,59
80,101,79.2079207920792,93.0,11.6,22,27.5,0,49
80,101,79.2079207920792,97.0,10.8,26,32.5,1,54
80,103,77.6699029126214,97.0,11.5,23,28.75,0,50
80,104,76.9230769230769,93.0,12.3,25,31.25,0,54
80,105,76.1904761904762,94.0,12.9,20,25,0,30
80,105,76.1904761904762,96.0,11.0,32,40,0,62
80,106,75.4716981132076,90.0,11.8,26,32.5,0,35
80,106,75.4716981132076,94.0,9.2,28,35,0,59
80,107,74.7663551401869,90.0,11.8,16,20,0,75
80,107,74.7663551401869,93.0,9.5,20,25,0,62
80,107,74.7663551401869,93.0,10.9,23,28.75,0,54
80,108,74.0740740740741,90.0,11.0,23,28.75,0,59
80,108,74.0740740740741,90.0,11.4,23,28.75,0,92
80,108,74.0740740740741,90.0,11.6,29,36.25,0,40
80,108,74.0740740740741,93.0,10.5,21,26.25,0,54
80,108,74.0740740740741,94.0,11.7,18,22.5,0,73
80,109,73.394495412844,86.0,12.2,27,33.75,1,33
80,110,72.7272727272727,90.0,10.0,24,30,0,18
80,110,72.7272727272727,90.0,11.4,33,41.25,0,42
80,111,72.0720720720721,85.0,10.8,34,42.5,0,41
80,111,72.0720720720721,86.0,11.0,17,21.25,0,94
80,111,72.0720720720721,97.0,10.6,17,21.25,1,93
80,112,71.4285714285714,85.0,10.2,21,26.25,0,40
80,112,71.4285714285714,92.0,10.9,29,36.25,0,84
80,113,70.7964601769911,89.0,11.8,28,35,0,78
80,113,70.7964601769911,95.0,9.4,19,23.75,0,27
80,114,70.1754385964912,85.0,10.7,26,32.5,0,77
80,114,70.1754385964912,89.0,11.3,33,41.25,0,40
80,114,70.1754385964912,89.0,11.5,26,32.5,0,45
80,115,69.5652173913043,89.0,11.6,24,30,0,77
80,115,69.5652173913043,90.0,10.1,25,31.25,0,59
80,115,69.5652173913043,90.0,10.7,26,32.5,0,91
80,115,69.5652173913043,93.0,10.2,21,26.25,0,62
80,115,69.5652173913043,95.0,11.1,38,47.5,1,78
80,116,68.9655172413793,78.0,10.8,25,31.25,0,1
80,116,68.9655172413793,86.0,11.1,29,36.25,0,91
80,116,68.9655172413793,88.0,11.1,27,33.75,0,14
80,118,67.7966101694915,92.0,10.2,25,31.25,0,37
80,119,67.2268907563025,92.0,11.3,34,42.5,0,57
80,120,66.6666666666667,79.0,10.4,28,35,1,1
80,120,66.6666666666667,94.0,10.5,31,38.75,0,91
80,122,65.5737704918033,84.0,9.6,27,33.75,0,51
80,122,65.5737704918033,90.0,11.2,19,23.75,0,78
80,123,65.0406504065041,88.0,10.9,28,35,0,94
80,124,64.5161290322581,81.0,10.1,26,32.5,0,83
80,124,64.5161290322581,85.0,10.3,25,31.25,0,33
80,124,64.5161290322581,85.0,10.3,30,37.5,0,17
80,124,64.5161290322581,85.0,10.6,34,42.5,0,27
80,124,64.5161290322581,89.0,8.9,28,35,0,62
80,124,64.5161290322581,94.0,10.2,27,33.75,0,5
80,127,62.992125984252,80.0,8.5,26,32.5,0,95
80,127,62.992125984252,87.0,10.4,23,28.75,0,33
80,127,62.992125984252,90.0,9.5,25,31.25,0,84
80,127,62.992125984252,92.0,10.5,28,35,0,62
80,128,62.5,79.0,10.9,27,33.75,0,24
80,128,62.5,81.0,10.9,29,36.25,0,25
80,129,62.015503875969,78.0,11.4,31,38.75,0,1
80,130,61.5384615384615,87.0,8.6,24,30,0,68
80,131,61.0687022900763,87.0,9.4,29,36.25,0,45
80,131,61.0687022900763,89.0,10.2,31,38.75,0,77
80,132,60.6060606060606,85.0,7.6,17,21.25,0,93
80,133,60.1503759398496,83.0,8.0,22,27.5,0,93
80,133,60.1503759398496,88.0,9.5,30,37.5,0,54
80,133,60.1503759398496,88.0,11.0,27,33.75,0,91
80,137,58.3941605839416,82.0,9.4,20,25,0,91
80,139,57.5539568345324,83.0,9.3,25,31.25,0,83
80,140,57.1428571428571,85.0,8.2,29,36.25,0,93
80,141,56.7375886524823,86.0,9.7,19,23.75,0,59
80,142,56.3380281690141,82.0,8.3,29,36.25,0,92
80,144,55.5555555555556,85.0,10.0,28,35,0,94
80,144,55.5555555555556,88.0,9.1,23,28.75,0,83
80,149,53.6912751677852,86.0,7.8,22,27.5,0,95
80,150,53.3333333333333,87.0,8.7,29,36.25,0,93
80,153,52.2875816993464,75.0,9.3,29,36.25,0,1
80,154,51.9480519480519,83.0,7.0,36,45,0,971
80,158,50.6329113924051,73.0,8.1,28,35,0,2
80,165,48.4848484848485,82.0,8.6,24,30,0,83
80,168,47.6190476190476,68.0,7.6,22,27.5,0,59
80,179,44.6927374301676,85.0,7.7,37,46.25,0,93
81,86,94.1860465116279,99.0,14.0,11,13.5802469135802,0,75
81,88,92.0454545454546,100.0,11.6,14,17.283950617284,1,49
81,89,91.0112359550562,98.0,14.5,21,25.9259259259259,0,44
81,90,90,100.0,11.7,33,40.7407407407407,1,62
81,91,89.010989010989,95.0,11.8,19,23.4567901234568,0,67
81,95,85.2631578947368,96.0,12.3,42,51.8518518518519,0,56
81,96,84.375,95.0,12.6,27,33.3333333333333,0,67
81,96,84.375,97.0,12.4,21,25.9259259259259,0,72
81,99,81.8181818181818,92.0,11.7,28,34.5679012345679,0,57
81,101,80.1980198019802,94.0,11.8,29,35.8024691358025,0,35
81,101,80.1980198019802,98.0,11.2,23,28.3950617283951,0,51
81,102,79.4117647058823,90.0,11.5,23,28.3950617283951,0,75
81,102,79.4117647058823,93.0,11.9,25,30.8641975308642,0,94
81,102,79.4117647058823,95.0,10.7,22,27.1604938271605,0,62
81,102,79.4117647058823,98.0,12.0,36,44.4444444444444,1,49
81,103,78.6407766990291,89.0,11.8,23,28.3950617283951,0,84
81,103,78.6407766990291,95.0,11.9,26,32.0987654320988,1,44
81,105,77.1428571428572,92.0,12.0,27,33.3333333333333,0,88
81,106,76.4150943396226,92.0,11.5,19,23.4567901234568,1,80
81,106,76.4150943396226,96.0,9.6,25,30.8641975308642,0,57
81,106,76.4150943396226,96.0,12.3,29,35.8024691358025,1,25
81,107,75.7009345794392,90.0,10.7,22,27.1604938271605,0,57
81,107,75.7009345794392,91.0,11.7,19,23.4567901234568,0,75
81,107,75.7009345794392,93.0,11.6,32,39.5061728395062,0,88
81,107,75.7009345794392,95.0,12.0,22,27.1604938271605,0,24
81,107,75.7009345794392,96.0,12.0,29,35.8024691358025,0,77
81,107,75.7009345794392,96.0,12.8,23,28.3950617283951,1,59
81,108,75,95.0,9.6,28,34.5679012345679,0,95
81,108,75,96.0,10.0,27,33.3333333333333,0,78
81,109,74.3119266055046,88.0,11.2,27,33.3333333333333,0,77
81,109,74.3119266055046,90.0,9.7,22,27.1604938271605,0,93
81,109,74.3119266055046,91.0,10.9,21,25.9259259259259,0,54
81,109,74.3119266055046,91.0,11.8,25,30.8641975308642,0,54
81,110,73.6363636363636,85.0,10.8,28,34.5679012345679,0,42
81,111,72.972972972973,86.0,9.9,28,34.5679012345679,0,33
81,111,72.972972972973,94.0,11.5,30,37.037037037037,0,27
81,112,72.3214285714286,94.0,11.6,19,23.4567901234568,0,45
81,113,71.6814159292035,87.0,11.4,31,38.2716049382716,0,2
81,113,71.6814159292035,88.0,9.7,27,33.3333333333333,0,3
81,113,71.6814159292035,88.0,12.2,21,25.9259259259259,0,94
81,114,71.0526315789474,90.0,10.8,31,38.2716049382716,0,41
81,115,70.4347826086957,90.0,10.1,19,23.4567901234568,0,95
81,115,70.4347826086957,90.0,10.4,19,23.4567901234568,0,31
81,115,70.4347826086957,91.0,9.2,27,33.3333333333333,0,93
81,115,70.4347826086957,92.0,10.8,35,43.2098765432099,0,28
81,116,69.8275862068966,89.0,9.5,30,37.037037037037,0,47
81,116,69.8275862068966,89.0,10.2,30,37.037037037037,0,33
81,116,69.8275862068966,90.0,9.8,25,30.8641975308642,0,77
81,116,69.8275862068966,91.0,10.3,25,30.8641975308642,0,54
81,117,69.2307692307692,84.0,10.0,20,24.6913580246914,0,93
81,117,69.2307692307692,85.0,10.5,21,25.9259259259259,0,75
81,117,69.2307692307692,87.0,11.9,26,32.0987654320988,0,44
81,118,68.6440677966102,90.0,9.2,13,16.0493827160494,0,27
81,119,68.0672268907563,85.0,10.1,20,24.6913580246914,0,75
81,119,68.0672268907563,86.0,10.6,25,30.8641975308642,0,40
81,120,67.5,88.0,10.0,27,33.3333333333333,0,88
81,120,67.5,97.0,11.5,31,38.2716049382716,0,77
81,120,67.5,98.0,10.0,29,35.8024691358025,0,14
81,121,66.9421487603306,79.0,10.8,26,32.0987654320988,0,33
81,121,66.9421487603306,95.0,11.1,24,29.6296296296296,0,14
81,122,66.3934426229508,87.0,10.2,31,38.2716049382716,0,89
81,122,66.3934426229508,89.0,11.1,19,23.4567901234568,0,92
81,122,66.3934426229508,89.0,11.1,31,38.2716049382716,0,59
81,122,66.3934426229508,90.0,11.1,29,35.8024691358025,0,77
81,123,65.8536585365854,81.0,11.2,26,32.0987654320988,0,39
81,123,65.8536585365854,86.0,9.7,25,30.8641975308642,0,92
81,123,65.8536585365854,89.0,10.0,27,33.3333333333333,0,50
81,123,65.8536585365854,93.0,10.8,25,30.8641975308642,0,93
81,124,65.3225806451613,88.0,8.1,33,40.7407407407407,0,67
81,124,65.3225806451613,90.0,10.8,29,35.8024691358025,0,86
81,125,64.8,88.0,9.5,30,37.037037037037,0,77
81,126,64.2857142857143,87.0,11.1,28,34.5679012345679,0,46
81,126,64.2857142857143,90.0,10.6,23,28.3950617283951,0,45
81,126,64.2857142857143,91.0,11.8,30,37.037037037037,0,1
81,127,63.7795275590551,82.0,10.4,30,37.037037037037,0,91
81,128,63.28125,88.0,10.3,35,43.2098765432099,0,44
81,128,63.28125,92.0,10.5,31,38.2716049382716,0,83
81,130,62.3076923076923,80.0,10.5,24,29.6296296296296,0,60
81,130,62.3076923076923,85.0,10.0,24,29.6296296296296,0,82
81,130,62.3076923076923,89.0,9.6,24,29.6296296296296,0,10
81,131,61.8320610687023,87.0,9.9,41,50.6172839506173,0,95
81,132,61.3636363636364,83.0,9.3,20,24.6913580246914,0,47
81,132,61.3636363636364,83.0,9.6,24,29.6296296296296,0,95
81,134,60.4477611940298,87.0,8.1,28,34.5679012345679,0,95
81,135,60,92.0,11.9,26,32.0987654320988,0,77
81,136,59.5588235294118,88.0,7.1,32,39.5061728395062,0,59
81,138,58.695652173913,78.0,9.5,23,28.3950617283951,0,51
81,139,58.273381294964,81.0,9.1,23,28.3950617283951,0,56
81,139,58.273381294964,86.0,8.9,27,33.3333333333333,0,94
81,140,57.8571428571429,83.0,9.9,26,32.0987654320988,0,94
81,142,57.0422535211268,82.0,8.8,25,30.8641975308642,0,77
81,143,56.6433566433567,80.0,9.3,29,35.8024691358025,0,95
81,144,56.25,77.0,9.0,27,33.3333333333333,0,33
